DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
L651,264743,UT,DS,1,0,0,,,14:53:33 30-Apr-2024,CS,,,,,,,,401650000,-126
L651,264743,UT,DS,1,0,0,,,19:08:01 30-Apr-2024,MC,,,,,,,,401650000,-116
L651,264743,UT,DS,2,0,1,577,577,19:17:37 30-Apr-2024,NN,B,36.9865,-122.3565,36.9865,-122.3565,,,401650000,-127
L651,264743,UT,DS,1,0,0,,,01:59:12 01-May-2024,CS,B,36.9775,-122.6661,36.9775,-122.6661,8,,401677736,-132
L651,264743,UT,DS,1,0,0,,,08:18:51 01-May-2024,NN,B,36.7560,-123.1565,36.7560,-123.1565,8,,401677665,-133
L651,264743,UT,DS,1,0,0,,,08:18:51 01-May-2024,O3,B,36.9510,-122.9028,36.9510,-122.9028,8,,401677765,-126
L651,264743,UT,DS,1,0,0,,,14:50:03 01-May-2024,A1,B,36.7867,-123.3869,36.7867,-123.3869,8,,401677671,-136
L651,264743,UT,DS,1,0,0,,,18:49:14 01-May-2024,MC,B,36.7939,-123.5407,36.7939,-123.5407,8,,401677650,-122
L651,264743,UT,DS,1,0,0,,,02:13:19 02-May-2024,NK,B,36.8718,-123.6791,36.8718,-123.6791,8,,401677689,-132
L651,264743,UT,DS,2,0,0,45,45,03:49:56 02-May-2024,A1,B,36.9249,-123.7438,36.9249,-123.7438,8,,401677666,-131
L651,264743,UT,DS,2,0,0,537,537,03:58:31 02-May-2024,NK,B,36.9327,-123.7050,36.9327,-123.7050,6,,401677682,-127
L651,264743,UT,DS,1,0,0,,,04:29:32 02-May-2024,MC,B,36.8701,-123.6725,36.8701,-123.6725,6,,401677696,-120
L651,264743,UT,DS,1,0,0,,,04:40:15 02-May-2024,NN,B,36.8689,-123.6761,36.8689,-123.6761,6,,401677692,-132
L651,264743,UT,DS,3,0,0,296,45,04:58:50 02-May-2024,NP,A,36.9567,-123.5863,36.9567,-123.5863,6,,401677677,-126
L651,264743,UT,DS,2,0,1,45,45,05:17:29 02-May-2024,MB,B,36.9437,-123.7341,36.9437,-123.7341,6,,401677679,-131
L651,264743,UT,DS,1,0,0,,,06:01:19 02-May-2024,O3,B,36.9451,-123.7621,36.9451,-123.7621,8,,401677671,-132
L651,264743,UT,DS,3,0,0,266,134,06:06:30 02-May-2024,MC,A,36.9387,-123.7081,36.9387,-123.7081,6,,401677688,-116
L651,264743,UT,DS,1,0,0,,,06:16:24 02-May-2024,NN,B,36.9382,-123.7088,36.9382,-123.7088,6,,401677689,-128
L651,264743,UT,DS,2,0,0,44,44,06:46:12 02-May-2024,NP,B,36.9344,-123.7431,36.9344,-123.7431,6,,401677670,-134
L651,264743,UT,DS,1,0,0,,,07:32:20 02-May-2024,O3,B,36.9345,-123.7833,36.9345,-123.7833,7,,401677685,-134
L651,264743,UT,DS,1,0,0,,,08:08:59 02-May-2024,NN,B,36.9386,-123.7804,36.9386,-123.7804,6,,401677703,-137
L651,264743,UT,DS,1,0,0,,,12:50:32 02-May-2024,A1,B,36.9313,-124.0049,36.9313,-124.0049,8,,401677694,-132
L651,264743,UT,DS,2,0,0,44,44,13:01:58 02-May-2024,SR,B,36.9257,-123.8483,36.9257,-123.8483,6,,401677698,-127
L651,264743,UT,DS,2,0,0,45,45,14:27:07 02-May-2024,A1,B,36.9923,-123.7859,36.9923,-123.7859,8,,401677663,-125
L651,264743,UT,DS,3,0,0,250,44,14:38:15 02-May-2024,SR,A,37.0035,-123.7973,37.0035,-123.7973,6,,401677668,-130
L651,264743,UT,DS,2,0,0,490,490,15:04:55 02-May-2024,CS,B,36.9908,-123.7648,36.9908,-123.7648,6,,401677678,-138
L651,264743,UT,DS,1,0,1,,,16:41:10 02-May-2024,MC,B,37.0143,-123.8035,37.0143,-123.8035,8,,401677696,-135
L651,264743,UT,DS,2,0,0,44,44,18:29:06 02-May-2024,MC,B,37.0185,-123.8019,37.0185,-123.8019,8,,401677679,-117
L651,264743,UT,DS,1,0,0,,,18:49:37 02-May-2024,NN,B,37.0236,-123.8414,37.0236,-123.8414,6,,401677686,-127
L651,264743,UT,DS,2,0,0,45,45,19:07:33 02-May-2024,NP,B,37.0188,-123.8243,37.0188,-123.8243,6,,401677694,-129
L651,264743,UT,DS,1,0,0,,,19:41:37 02-May-2024,O3,B,37.0255,-123.8393,37.0255,-123.8393,7,,401677703,-129
L651,264743,UT,DS,1,0,0,,,20:22:42 02-May-2024,NN,B,37.0250,-123.8315,37.0250,-123.8315,8,,401677685,-133
L651,264743,UT,DS,1,0,0,,,21:23:25 02-May-2024,O3,B,37.0211,-123.8278,37.0211,-123.8278,8,,401677697,-123
L651,264743,UT,DS,1,0,0,,,23:03:21 02-May-2024,CS,B,37.0193,-123.8307,37.0193,-123.8307,8,,401677686,-134
L651,264743,UT,DS,1,0,0,,,00:40:28 03-May-2024,CS,B,37.0206,-123.8352,37.0206,-123.8352,8,,401677687,-122
L651,264743,UT,DS,1,0,0,,,04:37:31 03-May-2024,SR,B,37.0333,-123.8521,37.0333,-123.8521,8,,401677688,-134
L651,264743,UT,DS,1,0,1,,,17:18:06 03-May-2024,NP,B,37.0625,-123.9219,37.0625,-123.9219,,,401677689,-136
L651,264743,UT,DS,1,0,1,,,18:09:05 03-May-2024,MC,B,37.0398,-123.9148,37.0398,-123.9148,8,,401677676,-120
L651,264743,UT,DS,1,0,0,,,20:40:07 03-May-2024,O3,B,37.0422,-123.9425,37.0422,-123.9425,8,,401677673,-135
L651,264743,UT,DS,1,0,1,,,00:46:23 04-May-2024,SR,B,37.0664,-123.9914,37.0664,-123.9914,8,,401677671,-138
L651,264743,UT,DS,1,0,1,,,02:00:43 06-May-2024,CS,,,,,,,,401650000,-135
L651,264743,UT,DS,1,0,0,,,04:04:28 07-May-2024,NP,,,,,,,,401650000,-124
L651,264743,UT,DS,1,0,0,,,04:04:15 08-May-2024,MC,,,,,,,,401650000,-128
L651,264743,UT,DS,1,0,0,,,07:24:13 08-May-2024,MC,,,,,,,,401650000,-131
L651,264743,UT,DS,1,0,1,,,13:09:02 08-May-2024,SR,,,,,,,,401650000,-136
L651,264743,UT,DS,1,0,1,,,23:55:49 08-May-2024,CS,,,,,,,,401650000,-130
L651,264743,UT,DS,2,0,0,44,44,01:26:03 09-May-2024,SR,B,38.4753,-126.0376,38.4753,-126.0376,,,401677671,-129
L651,264743,UT,DS,2,0,0,44,44,01:37:35 09-May-2024,CS,B,38.4864,-126.0525,38.4864,-126.0525,6,,401677682,-131
L651,264743,UT,DS,2,0,0,44,44,02:34:19 09-May-2024,NK,B,38.4894,-126.0326,38.4894,-126.0326,8,,401677688,-124
L651,264743,UT,DS,2,0,0,45,45,03:08:24 09-May-2024,SR,B,38.5232,-125.9864,38.5232,-125.9864,8,,401677684,-122
L651,264743,UT,DS,2,0,0,44,44,04:16:42 09-May-2024,NK,B,38.5644,-126.0096,38.5644,-126.0096,8,,401677665,-125
L651,264743,UT,DS,1,0,0,,,04:47:42 09-May-2024,SR,B,38.5645,-126.0137,38.5645,-126.0137,6,,401677691,-133
L651,264743,UT,DS,1,0,1,,,04:56:33 09-May-2024,NN,B,38.5515,-125.9404,38.5515,-125.9404,8,,401677697,-137
L651,264743,UT,DS,2,0,0,77,77,05:22:32 09-May-2024,NP,B,38.5713,-125.9268,38.5713,-125.9268,6,,401677690,-125
L651,264743,UT,DS,1,0,0,,,05:23:11 09-May-2024,MC,B,38.5721,-125.9433,38.5721,-125.9433,6,,401677704,-119
L651,264743,UT,DS,1,0,0,,,06:14:26 09-May-2024,MB,B,38.5818,-125.9409,38.5818,-125.9409,8,,401677677,-135
L651,264743,UT,DS,1,0,0,,,06:34:41 09-May-2024,NN,B,38.5818,-125.9489,38.5818,-125.9489,6,,401677688,-125
L651,264743,UT,DS,1,0,0,,,07:05:14 09-May-2024,MC,B,38.5841,-125.9475,38.5841,-125.9475,8,,401677681,-126
L651,264743,UT,DS,1,0,0,,,07:15:38 09-May-2024,O3,B,38.5854,-125.9782,38.5854,-125.9782,6,,401677703,-128
L651,264743,UT,DS,1,0,0,,,08:50:40 09-May-2024,O3,B,38.6059,-125.9565,38.6059,-125.9565,7,,401677727,-127
L651,264743,UT,DS,1,0,0,,,12:42:17 09-May-2024,SR,B,38.5840,-125.9770,38.5840,-125.9770,8,,401677721,-134
L651,264743,UT,DS,2,0,0,44,44,13:38:42 09-May-2024,CS,B,38.6823,-125.9027,38.6823,-125.9027,8,,401677665,-126
L651,264743,UT,DS,3,0,0,266,45,14:26:38 09-May-2024,SR,A,38.6873,-126.1021,38.6873,-126.1021,6,,401677690,-130
L651,264743,UT,DS,1,0,0,,,15:23:53 09-May-2024,CS,B,38.7120,-126.1563,38.7120,-126.1563,8,,401677689,-138
L651,264743,UT,DS,1,0,0,,,16:29:41 09-May-2024,NK,B,38.7201,-126.1462,38.7201,-126.1462,8,,401677673,-123
L651,264743,UT,DS,2,0,0,44,44,18:27:07 09-May-2024,MB,B,38.7147,-126.1680,38.7147,-126.1680,8,,401677687,-130
L651,264743,UT,DS,1,0,0,,,19:22:32 09-May-2024,MC,B,38.7354,-126.1986,38.7354,-126.1986,7,,401677697,-129
L651,264743,UT,DS,1,0,0,,,19:22:32 09-May-2024,O3,B,38.7321,-126.2251,38.7321,-126.2251,8,,401677682,-132
L651,264743,UT,DS,2,0,0,44,44,20:42:42 09-May-2024,NN,B,38.7780,-126.2128,38.7780,-126.2128,8,,401677705,-131
L651,264743,UT,DS,2,0,0,594,594,20:52:45 09-May-2024,O3,B,38.7082,-126.1561,38.7082,-126.1561,8,,401677686,-135
L651,264743,UT,DS,1,0,1,,,05:00:00 10-May-2024,MC,B,38.7798,-126.1877,38.7798,-126.1877,8,,401677704,-119
L651,264743,UT,DS,1,0,0,,,05:00:00 10-May-2024,NP,B,38.7816,-126.1808,38.7816,-126.1808,,,401677700,-132
L651,264743,UT,DS,1,0,0,,,07:53:49 11-May-2024,NN,,,,,,,,401650000,-129
L651,264743,UT,DS,1,0,1,,,15:00:42 11-May-2024,SR,,,,,,,,401650000,-140
L651,264743,UT,DS,1,0,0,,,13:37:15 12-May-2024,A1,,,,,,,,401650000,
L651,264743,UT,DS,1,0,1,,,14:22:54 12-May-2024,SR,,,,,,,,401650000,-137
L651,264743,UT,DS,1,0,0,,,16:59:05 12-May-2024,NP,,,,,,,,401650000,-134
L651,264743,UT,DS,1,0,1,,,16:59:05 12-May-2024,NK,,,,,,,,401650000,-135
L651,264743,UT,DS,1,0,1,,,12:49:33 14-May-2024,A1,,,,,,,,401650000,-139
L651,264743,UT,DS,1,0,1,,,19:33:06 14-May-2024,NN,,,,,,,,401650000,-133
L651,264743,UT,DS,1,0,1,,,02:22:18 15-May-2024,CS,,,,,,,,401650000,-136
L651,264743,UT,DS,1,0,1,,,03:14:43 15-May-2024,SR,,,,,,,,401650000,-126
L651,264743,UT,DS,1,0,0,,,19:31:46 15-May-2024,NN,,,,,,,,401650000,-137
L651,264743,UT,DS,2,0,0,44,44,00:04:24 16-May-2024,CS,B,40.4904,-128.2222,40.4904,-128.2222,,,401677966,-134
L651,264743,UT,DS,2,0,0,44,44,02:46:46 16-May-2024,SR,B,41.0975,-127.5546,41.0975,-127.5546,8,,401677676,-119
L651,264743,UT,DS,1,0,1,,,02:59:11 16-May-2024,NK,B,41.1134,-127.5900,41.1134,-127.5900,,,401677683,-140
L651,264743,UT,DS,1,0,1,,,02:59:11 16-May-2024,A1,B,41.1074,-127.5574,41.1074,-127.5574,6,,401677676,-118
L651,264743,UT,DS,3,0,1,238,44,04:38:44 16-May-2024,NK,A,41.2443,-127.7667,41.2443,-127.7667,8,,401677673,-128
L651,264743,UT,DS,1,0,0,,,04:31:11 16-May-2024,A1,B,41.3138,-127.4504,41.3138,-127.4504,5,,401677825,-133
L651,264743,UT,DS,1,0,0,,,05:13:29 16-May-2024,NN,B,41.3181,-127.7187,41.3181,-127.7187,8,,401677662,-127
L651,264743,UT,DS,1,0,1,,,05:22:30 16-May-2024,MB,B,41.3090,-127.7249,41.3090,-127.7249,6,,401677667,-128
L651,264743,UT,DS,2,0,0,44,44,05:32:18 16-May-2024,NP,B,41.1878,-127.7990,41.1878,-127.7990,6,,401677699,-124
L651,264743,UT,DS,3,0,0,288,45,06:12:34 16-May-2024,MC,A,41.2549,-127.8723,41.2549,-127.8723,8,,401677695,-131
L651,264743,UT,DS,1,0,0,,,06:49:59 16-May-2024,O3,B,41.3265,-127.8579,41.3265,-127.8579,8,,401677667,-130
L651,264743,UT,DS,1,0,0,,,06:49:59 16-May-2024,NN,B,41.3153,-127.8457,41.3153,-127.8457,,,401677632,-120
L651,264743,UT,DS,1,0,0,,,08:35:12 16-May-2024,NN,B,41.5212,-127.8146,41.5212,-127.8146,8,,401677597,-135
L651,264743,UT,DS,1,0,0,,,08:35:12 16-May-2024,O3,B,41.5211,-127.7992,41.5211,-127.7992,8,,401677639,-134
L651,264743,UT,DS,1,0,1,,,12:10:31 16-May-2024,CS,B,41.3299,-127.8227,41.3299,-127.8227,8,,401677673,-139
L651,264743,UT,DS,1,0,0,,,13:33:26 16-May-2024,A1,B,41.4130,-127.8075,41.4130,-127.8075,8,,401677659,-140
L651,264743,UT,DS,2,0,0,44,44,13:51:02 16-May-2024,CS,B,41.3839,-127.8490,41.3839,-127.8490,6,,401677678,-122
L651,264743,UT,DS,1,0,0,,,15:09:16 16-May-2024,NK,B,41.4776,-127.8482,41.4776,-127.8482,6,,401677733,-132
L651,264743,UT,DS,1,0,0,,,15:09:16 16-May-2024,A1,B,41.4181,-127.8547,41.4181,-127.8547,,,401677699,-139
L651,264743,UT,DS,1,0,1,,,15:31:57 16-May-2024,CS,B,41.4519,-127.8456,41.4519,-127.8456,6,,401677688,-134
L651,264743,UT,DS,2,0,0,44,44,15:41:47 16-May-2024,SR,B,41.4290,-127.8979,41.4290,-127.8979,6,,401677667,-132
L651,264743,UT,DS,2,0,0,410,410,16:47:43 16-May-2024,NK,B,41.4963,-127.8975,41.4963,-127.8975,6,,401677710,-131
L651,264743,UT,DS,1,0,0,,,16:54:34 16-May-2024,MC,B,41.4689,-127.8909,41.4689,-127.8909,6,,401677703,-129
L651,264743,UT,DS,2,0,0,44,44,17:56:14 16-May-2024,NP,B,41.5297,-127.8990,41.5297,-127.8990,6,,401677732,-121
L651,264743,UT,DS,2,0,0,44,44,18:33:37 16-May-2024,MC,B,41.5082,-127.9535,41.5082,-127.9535,8,,401677684,-115
L651,264743,UT,DS,2,0,0,45,45,19:09:39 16-May-2024,NN,B,41.5305,-127.9672,,,8,,401677668,-128
L651,264743,UT,DS,1,0,0,,,19:21:59 16-May-2024,MB,B,41.5009,-127.9572,41.5009,-127.9572,6,,401677661,-134
L651,264743,UT,DS,2,0,0,44,44,19:33:47 16-May-2024,NP,B,41.5115,-127.9536,41.5115,-127.9536,6,,401677664,-130
L651,264743,UT,DS,2,0,0,44,44,20:18:08 16-May-2024,MC,B,41.5489,-127.8967,41.5489,-127.8967,7,,401677678,-131
L651,264743,UT,DS,1,0,0,,,20:30:50 16-May-2024,O3,B,41.5545,-127.8955,41.5545,-127.8955,6,,401677665,-130
L651,264743,UT,DS,2,0,0,44,44,22:16:24 16-May-2024,O3,B,41.5643,-127.8933,41.5643,-127.8933,8,,401677656,-134
L651,264743,UT,DS,1,0,0,,,17:59:11 17-May-2024,NK,B,41.5485,-128.0229,41.5485,-128.0229,,,401677685,-133
L651,264743,UT,DS,1,0,0,,,06:32:38 18-May-2024,NN,B,41.9608,-127.9857,41.9608,-127.9857,,,401677694,-137
L651,264743,UT,DS,1,0,1,,,14:13:17 18-May-2024,CS,B,42.1389,-127.9722,42.1389,-127.9722,8,,401677688,-136
L651,264743,UT,DS,1,0,0,,,20:40:40 18-May-2024,O3,B,42.5484,-128.0679,42.5484,-128.0679,8,,401677679,-125
L651,264743,UT,DS,1,0,1,,,03:03:20 19-May-2024,CS,B,42.6582,-128.2611,42.6582,-128.2611,8,,401677621,-135
L651,264743,UT,DS,1,0,1,,,12:27:48 19-May-2024,SR,B,42.9217,-128.2980,42.9217,-128.2980,8,,401677608,-135
L651,264743,UT,DS,1,0,0,,,15:31:03 19-May-2024,A1,B,42.8505,-128.3833,42.8505,-128.3833,8,,401677630,-139
L651,264743,UT,DS,1,0,0,,,15:31:03 19-May-2024,NK,B,42.8010,-128.3756,42.8010,-128.3756,7,,401677669,-133
L651,264743,UT,DS,1,0,0,,,18:55:25 19-May-2024,NP,B,42.8011,-128.7304,42.8011,-128.7304,7,,401677702,-130
L651,264743,UT,DS,1,0,0,,,04:59:59 20-May-2024,MC,B,42.7543,-128.9894,42.7543,-128.9894,8,,401677687,-126
L651,264743,UT,DS,1,0,0,,,22:28:58 20-May-2024,O3,B,43.1556,-128.9447,43.1556,-128.9447,,,401677632,-130
L651,264743,UT,DS,1,0,0,,,07:31:50 21-May-2024,NN,B,43.1113,-127.8201,43.1113,-127.8201,8,,401677712,-133
L651,264743,UT,DS,1,0,1,,,18:30:35 21-May-2024,NP,B,43.2058,-128.2094,43.2058,-128.2094,8,,401677713,-132
L651,264743,UT,DS,1,0,1,,,18:30:35 21-May-2024,MC,B,43.5843,-128.5452,43.5843,-128.5452,,,401677706,-120
L651,264743,UT,DS,1,0,0,,,21:33:13 21-May-2024,NN,B,43.6164,-128.6354,43.6164,-128.6354,8,,401677671,-132
L651,264743,UT,DS,1,0,0,,,04:14:03 22-May-2024,MC,B,43.7838,-128.7754,43.7838,-128.7754,8,,401677708,-126
L651,264743,UT,DS,1,0,0,,,00:22:20 23-May-2024,CS,B,44.0835,-129.1359,44.0835,-129.1359,,,401677725,-131
L651,264743,UT,DS,2,0,0,44,44,01:57:50 23-May-2024,CS,B,44.1869,-129.3665,44.1869,-129.3665,8,,401677672,-122
L651,264743,UT,DS,1,0,0,,,03:15:21 23-May-2024,NK,B,44.2364,-129.4264,44.2364,-129.4264,8,,401677628,-129
L651,264743,UT,DS,1,0,0,,,04:02:55 23-May-2024,SR,B,44.2398,-129.5075,44.2398,-129.5075,6,,401677665,-124
L651,264743,UT,DS,1,0,0,,,04:49:31 23-May-2024,A1,B,44.2443,-129.5175,44.2443,-129.5175,8,,401677646,-138
L651,264743,UT,DS,2,0,1,44,44,05:00:01 23-May-2024,NK,B,44.2900,-129.5358,44.2900,-129.5358,6,,401677677,-137
L651,264743,UT,DS,1,0,0,,,05:27:45 23-May-2024,NN,B,44.2435,-129.5217,44.2435,-129.5217,8,,401677641,-130
L651,264743,UT,DS,1,0,0,,,05:46:08 23-May-2024,NP,B,44.2504,-129.5414,44.2504,-129.5414,6,,401677660,-130
L651,264743,UT,DS,1,0,0,,,06:20:45 23-May-2024,MB,B,44.2603,-129.5643,44.2603,-129.5643,8,,401677661,-136
L651,264743,UT,DS,1,0,0,,,06:32:14 23-May-2024,O3,B,44.2638,-129.5388,44.2638,-129.5388,6,,401677644,-137
L651,264743,UT,DS,2,0,1,585,585,07:09:45 23-May-2024,NN,B,44.2785,-129.4364,44.2785,-129.4364,5,,401677682,-132
L651,264743,UT,DS,2,0,1,44,44,07:18:53 23-May-2024,MC,B,44.3344,-129.4578,44.3344,-129.4578,6,,401677687,-130
L651,264743,UT,DS,1,0,1,,,08:05:35 23-May-2024,O3,B,44.3537,-129.4489,44.3537,-129.4489,8,,401677667,-136
L651,264743,UT,DS,1,0,0,,,09:49:41 23-May-2024,O3,B,44.4007,-129.4273,,,8,,401677673,-136
L651,264743,UT,DS,2,0,0,44,44,17:09:11 23-May-2024,NK,B,44.4349,-129.4139,44.4349,-129.4139,8,,401677662,-124
L651,264743,UT,DS,1,0,0,,,17:51:31 23-May-2024,MC,B,44.4722,-129.4216,44.4722,-129.4216,8,,401677690,-130
L651,264743,UT,DS,2,0,0,44,44,18:09:15 23-May-2024,NP,B,44.4665,-129.4330,44.4665,-129.4330,6,,401677664,-122
L651,264743,UT,DS,14,4,1,,,19:20:54 23-May-2024,NN,2,44.5169,-129.4828,44.5169,-129.4828,56,,401677707,-121
L651,264743,UT,DS,12,3,2,,,19:26:55 23-May-2024,MC,3,44.5144,-129.4577,44.5144,-129.4577,56,,401677710,-118
L651,264743,UT,DS,1,0,0,,,18:20:41 24-May-2024,NK,B,45.0886,-129.6171,45.0886,-129.6171,,,401677723,-131
L651,264743,UT,DS,1,0,1,,,22:30:18 24-May-2024,NN,B,45.1897,-129.6208,45.1897,-129.6208,8,,401677715,-137
L651,264743,UT,DS,1,0,1,,,17:56:52 25-May-2024,NK,B,45.5129,-129.6527,45.5129,-129.6527,,,401677703,-126
L651,264743,UT,DS,1,0,1,,,20:27:20 25-May-2024,MC,B,45.5652,-129.6343,45.5652,-129.6343,8,,401677695,-127
L651,264743,UT,DS,1,0,1,,,07:27:00 26-May-2024,O3,B,45.7954,-129.6694,45.7954,-129.6694,8,,401677676,-140
L651,264743,UT,DS,1,0,1,,,05:50:14 27-May-2024,MC,B,46.2399,-129.6883,46.2399,-129.6883,,,401677683,-134
L651,264743,UT,DS,1,0,1,,,04:37:46 28-May-2024,MB,B,46.4493,-129.7582,46.4493,-129.7582,,,401677707,-135
L651,264743,UT,DS,1,0,0,,,07:46:21 28-May-2024,NN,B,46.4786,-129.6045,46.4786,-129.6045,6,,401677824,-126
L651,264743,UT,DS,1,0,0,,,04:04:48 29-May-2024,NK,B,46.7671,-129.3631,46.7671,-129.3631,,,401677827,-137
L651,264743,UT,DS,1,0,1,,,19:44:21 29-May-2024,NN,B,47.1525,-129.0535,47.1525,-129.0535,,,401677719,-135
L651,264743,UT,DS,1,0,1,,,20:36:54 29-May-2024,O3,B,47.7186,-128.5822,47.7186,-128.5822,6,,401677746,-138
L651,264743,UT,DS,1,0,0,,,00:29:06 30-May-2024,CS,B,46.9926,-129.0044,,,8,,401677440,-128
L651,264743,UT,DS,1,0,1,,,01:54:06 30-May-2024,NK,B,47.0663,-128.7729,47.0663,-128.7729,4,,401677632,-131
L651,264743,UT,DS,1,0,0,,,03:34:27 30-May-2024,A1,B,47.1799,-128.3593,47.1799,-128.3593,8,,401677613,-142
L651,264743,UT,DS,1,0,0,,,03:43:16 30-May-2024,SR,B,47.1190,-128.0609,47.1190,-128.0609,6,,401677796,-133
L651,264743,UT,DS,1,0,0,,,04:19:47 30-May-2024,NP,B,47.0198,-127.9996,47.0198,-127.9996,8,,401677747,-136
L651,264743,UT,DS,2,0,1,44,44,04:50:51 30-May-2024,MC,B,46.8520,-127.4964,49.6567,-112.6588,,,401677708,-115
L651,264743,UT,DS,2,0,0,44,44,05:35:13 30-May-2024,MB,B,46.8581,-127.4951,46.8581,-127.4951,8,,401677693,-127
L651,264743,UT,DS,1,0,0,,,05:35:35 30-May-2024,NN,B,46.8577,-127.4987,46.8577,-127.4987,6,,401677679,-127
L651,264743,UT,DS,1,0,0,,,06:33:20 30-May-2024,MC,B,46.8635,-127.4942,46.8635,-127.4942,7,,401677693,-126
L651,264743,UT,DS,1,0,0,,,07:41:28 30-May-2024,O3,B,46.8703,-127.4865,46.8703,-127.4865,8,,401677672,-136
L651,264743,UT,DS,1,0,0,,,11:44:36 30-May-2024,SR,B,46.8689,-127.4392,46.8689,-127.4392,8,,401677655,-134
L651,264743,UT,DS,2,0,0,44,44,13:22:40 30-May-2024,SR,B,46.9168,-127.3974,46.9168,-127.3974,8,,401677638,-121
L651,264743,UT,DS,1,0,0,,,14:17:44 30-May-2024,A1,B,46.9272,-127.3172,46.9272,-127.3172,6,,401677688,-139
L651,264743,UT,DS,1,0,1,,,14:59:37 30-May-2024,SR,B,46.9366,-127.2946,46.9366,-127.2946,8,,401677690,-136
L651,264743,UT,DS,1,0,0,,,15:44:45 30-May-2024,NK,B,46.9471,-127.2706,46.9471,-127.2706,8,,401677688,-129
L651,264743,UT,DS,1,0,0,,,16:44:56 30-May-2024,NP,B,46.9615,-127.2314,46.9615,-127.2314,8,,401677678,-135
L651,264743,UT,DS,1,0,0,,,17:01:39 30-May-2024,MC,B,46.9641,-127.2017,46.9641,-127.2017,6,,401677698,-128
L651,264743,UT,DS,2,0,1,44,44,17:29:14 30-May-2024,NK,B,46.9987,-127.1402,46.9987,-127.1402,6,,401677705,-131
L651,264743,UT,DS,1,0,0,,,17:54:53 30-May-2024,NN,B,47.0064,-127.1255,47.0064,-127.1255,6,,401677702,-135
L651,264743,UT,DS,2,0,0,522,522,18:18:59 30-May-2024,NP,B,47.0069,-127.1152,47.0069,-127.1152,6,,401677697,-127
L651,264743,UT,DS,1,0,0,,,18:43:46 30-May-2024,MC,B,47.0437,-127.0862,47.0437,-127.0862,6,,401677723,-113
