DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
J021,242856,UT,21:27:27 29-May-2024,Argos,B,37.9568,-125.5590,2333,5286,1029,94,,,,,,
J021,242856,UT,22:10:45 29-May-2024,Argos,B,37.9568,-125.5599,2516,5288,1197,95,,,,,,
J021,242856,UT,00:25:16 30-May-2024,Argos,B,37.9753,-125.5543,2582,6283,1061,108,,,,,,
J021,242856,UT,02:06:50 30-May-2024,Argos,B,38.0050,-125.5270,2806,8101,971,111,,,,,,
J021,242856,UT,02:07:13 30-May-2024,Argos,B,38.1333,-126.0118,19035,89970,4027,47,,,,,,
J021,242856,UT,02:07:35 30-May-2024,Argos,B,38.1823,-125.9616,12718,38714,4178,49,,,,,,
J021,242856,UT,03:43:55 30-May-2024,Argos,B,38.2816,-125.9741,9754,26469,3594,165,,,,,,
J021,242856,UT,04:21:51 30-May-2024,Argos,B,38.3118,-125.9264,4087,8986,1859,171,,,,,,
J021,242856,UT,04:54:17 30-May-2024,Argos,B,38.3313,-125.9373,4414,5352,3640,158,,,,,,
J021,242856,UT,05:42:43 30-May-2024,Argos,B,38.3610,-125.9525,8754,11831,6476,148,,,,,,
J021,242856,UT,05:57:08 30-May-2024,Argos,B,38.3562,-125.9503,9055,18020,4549,151,,,,,,
J021,242856,UT,06:26:24 30-May-2024,Argos,B,38.3514,-125.9566,1290,6135,271,101,,,,,,
J021,242856,UT,09:24:54 30-May-2024,Argos,A,38.4968,-126.1964,3938,16641,931,47,,,,,,
J021,242856,UT,11:42:48 30-May-2024,Argos,B,38.5970,-126.2705,9671,13322,7020,54,,,,,,
J021,242856,UT,12:31:00 30-May-2024,Argos,B,38.5536,-126.2440,8193,9812,6840,44,,,,,,
J021,242856,UT,13:23:44 30-May-2024,Argos,B,38.6278,-126.3120,3281,11906,904,48,,,,,,
J021,242856,UT,19:44:44 30-May-2024,Argos,B,38.6759,-126.6758,20805,40760,10619,88,,,,,,
J021,242856,UT,05:20:18 31-May-2024,Argos,B,38.6219,-126.5270,61061,405389,9197,101,,,,,,
J021,242856,UT,12:44:26 31-May-2024,Argos,B,38.9133,-126.9435,84958,174668,41323,103,,,,,,
J021,242856,UT,19:55:20 31-May-2024,Argos,B,38.7210,-126.7034,73942,721737,7575,102,,,,,,
J021,242856,UT,02:44:54 05-Jun-2024,Argos,A,39.8651,-130.5155,2864,10246,800,126,,,,,,
J021,242856,UT,03:09:03 05-Jun-2024,Argos,A,39.8726,-130.5340,9729,11291,8382,145,,,,,,
J021,242856,UT,03:55:18 05-Jun-2024,Argos,1,39.9068,-130.5998,535,2852,100,119,,,,,,
J021,242856,UT,04:16:49 05-Jun-2024,Argos,0,39.8942,-130.5667,2402,15434,373,75,,,,,,
J021,242856,UT,04:17:12 05-Jun-2024,Argos,0,39.8983,-130.5687,1592,8612,294,82,,,,,,
J021,242856,UT,05:59:09 05-Jun-2024,Argos,A,39.9169,-130.6590,3366,19119,592,86,,,,,,
J021,242856,UT,05:59:09 05-Jun-2024,Argos,B,39.9283,-130.6538,2962,10088,869,85,,,,,,
J021,242856,UT,08:12:11 05-Jun-2024,Argos,0,39.9450,-130.6681,6430,30920,1337,65,,,,,,
J021,242856,UT,13:33:04 05-Jun-2024,Argos,B,40.0280,-130.8651,8909,16919,4691,62,,,,,,
J021,242856,UT,14:51:06 05-Jun-2024,Argos,A,40.0076,-130.8286,1719,28206,104,59,,,,,,
J021,242856,UT,16:36:24 05-Jun-2024,Argos,A,39.9897,-130.9360,3616,91873,142,100,,,,,,
J021,242856,UT,17:27:41 05-Jun-2024,Argos,B,39.9914,-130.9651,2094,8324,526,98,,,,,,
J021,242856,UT,18:16:10 05-Jun-2024,Argos,B,39.9969,-130.9891,9391,31457,2803,97,,,,,,
J021,242856,UT,18:16:55 05-Jun-2024,Argos,B,39.9940,-130.9722,8552,34058,2147,98,,,,,,
J021,242856,UT,19:05:25 05-Jun-2024,Argos,B,40.0045,-131.0193,1764,11488,270,119,,,,,,
J021,242856,UT,20:00:37 05-Jun-2024,Argos,A,40.0320,-131.0484,5518,47220,644,114,,,,,,
J021,242856,UT,20:01:22 05-Jun-2024,Argos,B,40.0190,-131.0708,910,2391,346,75,,,,,,
J021,242856,UT,02:17:03 06-Jun-2024,Argos,B,40.0657,-131.2652,1749,16347,187,77,,,,,,
J021,242856,UT,02:17:26 06-Jun-2024,Argos,2,40.0680,-131.2360,410,984,170,126,,,,,,
J021,242856,UT,02:17:48 06-Jun-2024,Argos,B,40.0705,-131.2388,267,462,153,109,,,,,,
J021,242856,UT,03:57:15 06-Jun-2024,Argos,B,40.0892,-131.3058,1641,9300,289,85,,,,,,
J021,242856,UT,03:57:38 06-Jun-2024,Argos,B,40.0889,-131.3070,1677,8193,343,92,,,,,,
J021,242856,UT,14:25:58 06-Jun-2024,Argos,B,40.1902,-131.7352,3076,15892,595,101,,,,,,
J021,242856,UT,14:25:58 06-Jun-2024,Argos,B,40.1792,-131.6556,19094,581075,627,100,,,,,,
J021,242856,UT,01:54:44 12-Jun-2024,Argos,B,41.2874,-135.8517,5573,26142,1188,69,,,,,,
J021,242856,UT,03:04:21 12-Jun-2024,Argos,B,41.3061,-135.8826,5821,13310,2545,72,,,,,,
J021,242856,UT,03:26:51 12-Jun-2024,Argos,B,41.3138,-135.8575,5555,9922,3109,103,,,,,,
J021,242856,UT,05:12:44 12-Jun-2024,Argos,B,41.3328,-135.9102,1627,3920,675,147,,,,,,
J021,242856,UT,06:13:12 12-Jun-2024,Argos,B,41.3326,-135.9342,955,3432,265,75,,,,,,
J021,242856,UT,07:53:47 12-Jun-2024,Argos,A,41.3508,-135.9109,2037,22826,181,80,,,,,,
J021,242856,UT,09:27:42 12-Jun-2024,Argos,A,41.3596,-135.9920,2088,22226,196,93,,,,,,
J021,242856,UT,13:14:24 12-Jun-2024,Argos,0,41.3550,-136.1111,3677,34120,396,74,,,,,,
J021,242856,UT,13:35:18 12-Jun-2024,Argos,B,41.3400,-136.1140,2929,16079,533,78,,,,,,
J021,242856,UT,13:35:18 12-Jun-2024,Argos,B,41.3481,-136.1239,2062,8512,499,86,,,,,,
J021,242856,UT,14:52:07 12-Jun-2024,Argos,A,41.3414,-136.1778,1259,14141,112,95,,,,,,
J021,242856,UT,15:21:02 12-Jun-2024,Argos,A,41.3491,-136.2054,1324,9413,186,84,,,,,,
J021,242856,UT,16:31:59 12-Jun-2024,Argos,B,41.3511,-136.2403,2720,6885,1074,86,,,,,,
J021,242856,UT,19:11:57 12-Jun-2024,Argos,0,41.3857,-136.3627,10102,119587,853,87,,,,,,
J021,242856,UT,20:08:49 12-Jun-2024,Argos,B,41.3681,-136.3347,10176,59979,1726,85,,,,,,
J021,242856,UT,20:10:42 12-Jun-2024,Argos,B,41.3691,-136.3470,9640,56083,1656,87,,,,,,
J021,242856,UT,21:25:10 12-Jun-2024,Argos,3,41.3286,-136.3561,199,1494,26,101,,,,,,
J021,242856,UT,21:54:08 12-Jun-2024,Argos,A,41.3408,-136.3465,1164,2711,499,107,,,,,,
J021,242856,UT,01:44:37 19-Jun-2024,Argos,B,42.1758,-139.9134,2322,31001,173,66,,,,,,
J021,242856,UT,03:24:47 19-Jun-2024,Argos,B,42.1973,-139.9262,2007,6223,647,82,,,,,,
J021,242856,UT,05:04:44 19-Jun-2024,Argos,B,42.2045,-139.9290,2616,4603,1486,85,,,,,,
J021,242856,UT,05:23:18 19-Jun-2024,Argos,B,42.2544,-140.0441,1981,11073,354,54,,,,,,
J021,242856,UT,05:24:03 19-Jun-2024,Argos,B,42.2540,-140.0444,1808,9526,343,54,,,,,,
J021,242856,UT,06:17:24 19-Jun-2024,Argos,A,42.1999,-140.0700,1940,54125,69,79,,,,,,
J021,242856,UT,06:55:54 19-Jun-2024,Argos,A,42.1874,-140.0634,2658,15089,468,71,,,,,,
J021,242856,UT,06:56:39 19-Jun-2024,Argos,B,42.1874,-140.0634,4109,22172,761,71,,,,,,
J021,242856,UT,07:51:50 19-Jun-2024,Argos,B,42.1729,-140.0675,3838,8646,1703,74,,,,,,
J021,242856,UT,08:08:48 19-Jun-2024,Argos,B,42.1655,-140.0923,1038,7189,149,106,,,,,,
J021,242856,UT,08:58:23 19-Jun-2024,Argos,B,42.1747,-140.1423,1292,4113,405,69,,,,,,
J021,242856,UT,10:40:51 19-Jun-2024,Argos,A,42.1253,-140.2689,5751,12566,2631,159,,,,,,
J021,242856,UT,13:45:59 19-Jun-2024,Argos,B,42.1344,-140.4154,15072,21410,10610,78,,,,,,
J021,242856,UT,14:29:57 19-Jun-2024,Argos,A,42.2339,-140.3769,4731,78047,286,81,,,,,,
J021,242856,UT,15:29:36 19-Jun-2024,Argos,B,42.2421,-140.3949,4705,51051,433,95,,,,,,
J021,242856,UT,15:29:59 19-Jun-2024,Argos,A,42.2335,-140.4065,4085,57972,287,97,,,,,,
J021,242856,UT,18:29:44 19-Jun-2024,Argos,B,42.2410,-140.4122,8232,46939,1443,86,,,,,,
J021,242856,UT,19:20:34 19-Jun-2024,Argos,A,42.2274,-140.4703,2533,27154,236,98,,,,,,
J021,242856,UT,19:21:19 19-Jun-2024,Argos,A,42.2439,-140.4595,347,1113,108,117,,,,,,
J021,242856,UT,20:09:24 19-Jun-2024,Argos,B,42.2353,-140.4881,2724,6494,1142,119,,,,,,
J021,242856,UT,20:34:13 19-Jun-2024,Argos,B,42.2086,-140.4890,3372,11065,1027,109,,,,,,
J021,242856,UT,20:58:33 19-Jun-2024,Argos,B,42.2318,-140.5109,4817,15299,1516,100,,,,,,
J021,242856,UT,22:11:25 19-Jun-2024,Argos,A,42.2392,-140.5623,2086,6057,718,150,,,,,,
J021,242856,UT,00:59:24 20-Jun-2024,Argos,B,42.2349,-140.6454,1299,6137,274,79,,,,,,
J021,242856,UT,03:28:34 20-Jun-2024,Argos,B,42.2334,-140.6178,2069,3882,1102,76,,,,,,
J021,242856,UT,04:26:44 20-Jun-2024,Argos,A,42.2453,-140.5656,306,1453,64,77,,,,,,
J021,242856,UT,14:03:29 20-Jun-2024,Argos,B,42.2913,-140.5024,5580,7206,4319,88,,,,,,
J021,242856,UT,07:46:03 21-Jun-2024,Argos,B,42.2810,-140.5241,5523,24317,1254,92,,,,,,
J021,242856,UT,18:52:35 21-Jun-2024,Argos,B,42.3132,-140.4052,6304,20479,1940,86,,,,,,
J021,242856,UT,05:21:03 22-Jun-2024,Argos,B,42.3392,-140.3911,6493,33899,1243,71,,,,,,
J021,242856,UT,04:31:59 23-Jun-2024,Argos,B,42.5738,-140.9729,20952,51283,8560,55,,,,,,
J021,242856,UT,06:36:47 23-Jun-2024,Argos,B,42.4316,-141.3636,13398,15379,11671,38,,,,,,
J021,242856,UT,14:20:35 23-Jun-2024,Argos,B,42.4606,-141.8015,13783,30630,6201,73,,,,,,
J021,242856,UT,20:55:25 25-Jun-2024,Argos,B,42.4792,-144.2592,171488,,,,,,,,,
J021,242856,UT,01:52:26 26-Jun-2024,Argos,B,42.4461,-144.5108,189634,979444,36715,98,,,,,,
J021,242856,UT,02:48:56 26-Jun-2024,Argos,B,42.4856,-144.8477,33668,106735,10619,125,,,,,,
J021,242856,UT,05:05:48 26-Jun-2024,Argos,B,42.4930,-145.1669,9574,165493,553,96,,,,,,
J021,242856,UT,05:31:22 26-Jun-2024,Argos,A,42.4659,-144.9300,750,1549,362,18,,,,,,
J021,242856,UT,05:31:22 26-Jun-2024,Argos,A,42.4485,-144.9301,266,487,144,62,,,,,,
J021,242856,UT,06:15:13 26-Jun-2024,Argos,B,42.4562,-144.9344,672,10462,43,72,,,,,,
J021,242856,UT,06:37:27 26-Jun-2024,Argos,B,42.4430,-145.0196,3333,30240,367,72,,,,,,
J021,242856,UT,07:16:04 26-Jun-2024,Argos,A,42.4286,-145.0811,1025,8653,121,63,,,,,,
J021,242856,UT,07:16:04 26-Jun-2024,Argos,A,42.4722,-145.0023,6304,49040,810,101,,,,,,
J021,242856,UT,08:28:52 26-Jun-2024,Argos,B,42.4804,-145.1289,9659,13686,6816,86,,,,,,
J021,242856,UT,14:01:54 26-Jun-2024,Argos,A,42.3997,-145.2782,3065,25008,375,71,,,,,,
J021,242856,UT,14:01:54 26-Jun-2024,Argos,B,42.4089,-145.2540,3662,34713,386,70,,,,,,
J021,242856,UT,15:46:56 26-Jun-2024,Argos,B,42.4153,-145.3652,998,3742,265,133,,,,,,
J021,242856,UT,15:46:56 26-Jun-2024,Argos,B,42.4379,-145.3819,4769,21636,1051,128,,,,,,
J021,242856,UT,17:46:37 26-Jun-2024,Argos,B,42.4386,-145.5253,6369,9664,4197,100,,,,,,
J021,242856,UT,19:34:34 26-Jun-2024,Argos,B,42.4136,-145.6152,8576,225650,325,100,,,,,,
J021,242856,UT,21:06:28 26-Jun-2024,Argos,B,42.3778,-145.5185,2688,20153,358,90,,,,,,
J021,242856,UT,03:06:58 27-Jun-2024,Argos,B,42.3770,-145.7626,2180,16334,290,92,,,,,,
J021,242856,UT,04:33:07 27-Jun-2024,Argos,B,42.3672,-145.7862,3711,20400,675,89,,,,,,
J021,242856,UT,05:00:18 27-Jun-2024,Argos,B,42.3669,-145.7773,4318,24378,764,89,,,,,,
J021,242856,UT,05:57:28 27-Jun-2024,Argos,B,42.3629,-145.8668,2449,8017,748,73,,,,,,
J021,242856,UT,07:02:32 27-Jun-2024,Argos,A,42.3450,-145.9329,348,728,166,9,,,,,,
J021,242856,UT,08:03:46 27-Jun-2024,Argos,B,42.3371,-145.9898,1123,1420,887,88,,,,,,
J021,242856,UT,09:35:31 27-Jun-2024,Argos,B,42.3514,-145.9626,2064,24521,173,93,,,,,,
J021,242856,UT,18:51:26 27-Jun-2024,Argos,B,42.2926,-146.4525,4306,11719,1582,90,,,,,,
J021,242856,UT,21:06:03 27-Jun-2024,Argos,B,42.3050,-146.3723,8237,42035,1614,88,,,,,,
J021,242856,UT,02:09:44 28-Jun-2024,Argos,B,42.2540,-146.6689,8165,78306,851,91,,,,,,
J021,242856,UT,19:54:59 02-Jul-2024,Argos,A,41.4888,-146.9059,21188,246388,1822,88,,,,,,
J021,242856,UT,19:55:21 02-Jul-2024,Argos,B,41.5242,-148.3763,92939,728224,11861,88,,,,,,Lat > 4 deviations from mean
J021,242856,UT,02:03:47 03-Jul-2024,Argos,B,41.9959,-150.4956,26386,400028,1740,90,,,,,,
J021,242856,UT,04:01:37 03-Jul-2024,Argos,A,41.9512,-150.5607,34482,298483,3983,85,,,,,,
J021,242856,UT,05:18:42 03-Jul-2024,Argos,B,41.9426,-150.5730,5203,9293,2913,87,,,,,,
J021,242856,UT,05:43:57 03-Jul-2024,Argos,B,41.8982,-150.5945,1449,6866,305,98,,,,,,
J021,242856,UT,05:43:57 03-Jul-2024,Argos,A,41.8974,-150.6019,2808,13643,578,90,,,,,,
J021,242856,UT,05:44:20 03-Jul-2024,Argos,B,41.8990,-150.6194,1975,8287,470,101,,,,,,
J021,242856,UT,06:50:34 03-Jul-2024,Argos,B,41.8786,-150.6377,3248,8054,1309,94,,,,,,
J021,242856,UT,08:10:21 03-Jul-2024,Argos,B,41.9046,-150.6581,3181,15791,640,85,,,,,,
J021,242856,UT,08:33:26 03-Jul-2024,Argos,A,41.9077,-150.7168,1442,17466,119,74,,,,,,
J021,242856,UT,11:31:33 03-Jul-2024,Argos,B,41.9096,-150.7587,2041,3695,1127,80,,,,,,
J021,242856,UT,14:06:49 03-Jul-2024,Argos,B,41.9652,-150.7782,2143,9927,462,87,,,,,,
J021,242856,UT,14:26:00 03-Jul-2024,Argos,B,41.9709,-150.8769,1714,5664,518,79,,,,,,
J021,242856,UT,15:30:40 03-Jul-2024,Argos,A,42.0238,-150.9136,5783,28738,1163,79,,,,,,
J021,242856,UT,15:52:59 03-Jul-2024,Argos,A,41.9409,-151.0898,3412,44714,260,95,,,,,,
J021,242856,UT,16:16:12 03-Jul-2024,Argos,B,41.9309,-151.0633,4257,17534,1033,91,,,,,,
J021,242856,UT,17:08:10 03-Jul-2024,Argos,B,41.9631,-151.1169,4494,11717,1723,100,,,,,,
J021,242856,UT,18:10:51 03-Jul-2024,Argos,B,41.9583,-151.0595,2980,6027,1473,69,,,,,,
J021,242856,UT,18:41:08 03-Jul-2024,Argos,B,41.9690,-151.0631,2370,6092,921,103,,,,,,
J021,242856,UT,19:57:00 03-Jul-2024,Argos,B,41.9900,-151.0695,2658,4337,1628,97,,,,,,
J021,242856,UT,20:22:32 03-Jul-2024,Argos,A,42.0056,-151.1262,1479,22562,96,98,,,,,,
J021,242856,UT,22:42:24 03-Jul-2024,Argos,B,42.0162,-151.1388,3699,5794,2361,90,,,,,,
J021,242856,UT,23:35:35 03-Jul-2024,Argos,A,42.0337,-151.2073,1573,14511,170,93,,,,,,
J021,242856,UT,03:37:15 04-Jul-2024,Argos,B,42.0928,-151.2560,4292,6513,2828,85,,,,,,
J021,242856,UT,03:37:15 04-Jul-2024,Argos,B,42.0825,-151.2510,2601,6311,1071,80,,,,,,
J021,242856,UT,04:55:34 04-Jul-2024,Argos,B,42.1033,-151.2687,2462,5085,1191,79,,,,,,
J021,242856,UT,06:03:48 04-Jul-2024,Argos,B,42.0381,-151.3710,2249,4256,1188,104,,,,,,
J021,242856,UT,06:42:07 04-Jul-2024,Argos,B,42.0834,-151.5623,9575,22755,4029,23,,,,,,
J021,242856,UT,07:18:23 04-Jul-2024,Argos,B,42.0487,-151.6456,5373,35725,808,82,,,,,,
J021,242856,UT,15:09:57 04-Jul-2024,Argos,B,41.9667,-151.6876,10829,33212,3530,101,,,,,,
J021,242856,UT,14:29:52 05-Jul-2024,Argos,B,41.9419,-152.2028,69489,,,,,,,,,
J021,242856,UT,21:07:49 05-Jul-2024,Argos,B,42.0223,-152.7689,26341,196980,3522,93,,,,,,
J021,242856,UT,21:43:45 09-Jul-2024,Argos,A,41.7615,-155.6586,5742,104807,314,103,,,,,,
J021,242856,UT,23:03:01 09-Jul-2024,Argos,B,41.7343,-155.6338,2679,7317,981,31,,,,,,
J021,242856,UT,23:59:06 09-Jul-2024,Argos,B,41.7315,-155.6804,3540,4571,2741,47,,,,,,
J021,242856,UT,03:43:55 10-Jul-2024,Argos,B,41.7119,-155.8167,6551,8439,5085,71,,,,,,
J021,242856,UT,05:25:44 10-Jul-2024,Argos,B,41.7159,-155.8022,4710,7534,2944,127,,,,,,
J021,242856,UT,06:30:19 10-Jul-2024,Argos,B,41.7137,-155.8413,2178,4999,948,92,,,,,,
J021,242856,UT,07:13:43 10-Jul-2024,Argos,B,41.7116,-155.8349,2055,6536,646,58,,,,,,
J021,242856,UT,08:47:17 10-Jul-2024,Argos,A,41.7214,-155.8743,1151,25614,51,80,,,,,,
J021,242856,UT,09:31:15 10-Jul-2024,Argos,A,41.7178,-155.9789,2782,49171,157,81,,,,,,
J021,242856,UT,10:32:59 10-Jul-2024,Argos,B,41.7141,-156.0496,7204,15313,3389,84,,,,,,
J021,242856,UT,13:25:59 10-Jul-2024,Argos,B,41.7127,-156.0427,4701,6313,3500,175,,,,,,
J021,242856,UT,14:40:26 10-Jul-2024,Argos,A,41.7089,-156.0158,1532,8449,277,114,,,,,,
J021,242856,UT,16:14:16 10-Jul-2024,Argos,A,41.7219,-156.1132,2205,55867,87,87,,,,,,
J021,242856,UT,16:41:55 10-Jul-2024,Argos,B,41.7045,-156.1059,3149,14669,675,83,,,,,,
J021,242856,UT,20:07:25 10-Jul-2024,Argos,A,41.6984,-156.2555,3686,78062,174,104,,,,,,
J021,242856,UT,21:22:40 10-Jul-2024,Argos,A,41.7328,-156.4914,10356,161606,663,99,,,,,,
J021,242856,UT,22:50:45 10-Jul-2024,Argos,B,41.7587,-156.5241,18375,58436,5777,104,,,,,,
J021,242856,UT,05:09:56 11-Jul-2024,Argos,B,41.7646,-156.5438,12970,184259,913,120,,,,,,
J021,242856,UT,07:05:56 11-Jul-2024,Argos,B,41.7707,-156.6198,1195,2846,502,60,,,,,,
J021,242856,UT,07:27:34 11-Jul-2024,Argos,A,41.6741,-156.6070,9403,80019,1104,64,,,,,,
J021,242856,UT,07:49:58 11-Jul-2024,Argos,B,41.6879,-156.6002,11407,36226,3591,68,,,,,,
J021,242856,UT,08:31:02 11-Jul-2024,Argos,B,41.6804,-156.6126,8147,19090,3476,77,,,,,,
J021,242856,UT,10:20:03 11-Jul-2024,Argos,B,41.6923,-156.6919,5821,17575,1927,64,,,,,,
J021,242856,UT,10:20:03 11-Jul-2024,Argos,B,41.6844,-156.6218,9881,31139,3135,97,,,,,,
J021,242856,UT,05:06:19 12-Jul-2024,Argos,B,41.7635,-157.2757,3038,118164,78,76,,,,,,
J021,242856,UT,18:52:55 16-Jul-2024,Argos,B,42.3457,-160.6707,9615,55434,1667,68,,,,,,
J021,242856,UT,18:52:55 16-Jul-2024,Argos,B,42.4332,-160.4630,5357,12325,2328,74,,,,,,
J021,242856,UT,19:11:53 16-Jul-2024,Argos,B,42.4938,-160.5226,13547,31678,5793,132,,,,,,
J021,242856,UT,19:57:44 16-Jul-2024,Argos,B,42.4921,-160.5470,17868,31604,10102,133,,,,,,
J021,242856,UT,19:57:44 16-Jul-2024,Argos,B,42.4908,-160.5339,13271,22643,7778,125,,,,,,
J021,242856,UT,22:02:10 16-Jul-2024,Argos,B,42.4835,-160.6311,2675,4626,1546,127,,,,,,
J021,242856,UT,04:01:40 17-Jul-2024,Argos,B,42.3778,-160.7267,3734,6963,2001,92,,,,,,
J021,242856,UT,09:06:38 17-Jul-2024,Argos,B,42.2347,-160.8766,5964,36631,971,91,,,,,,
J021,242856,UT,09:07:01 17-Jul-2024,Argos,A,42.1159,-160.6406,22594,458265,1114,88,,,,,,
J021,242856,UT,14:46:03 17-Jul-2024,Argos,A,42.0778,-160.8847,5405,40508,721,101,,,,,,
J021,242856,UT,16:12:46 17-Jul-2024,Argos,A,42.0497,-160.9750,280,1638,47,84,,,,,,
J021,242856,UT,18:34:27 17-Jul-2024,Argos,A,42.0051,-160.9925,1168,26027,52,101,,,,,,
J021,242856,UT,18:35:13 17-Jul-2024,Argos,B,42.0231,-161.0912,1596,2305,1104,83,,,,,,
J021,242856,UT,21:58:12 17-Jul-2024,Argos,B,41.9902,-161.2221,1314,5100,338,76,,,,,,
J021,242856,UT,23:03:00 17-Jul-2024,Argos,A,42.0077,-161.2105,884,2807,278,27,,,,,,
J021,242856,UT,01:49:39 18-Jul-2024,Argos,B,41.9696,-161.2764,3170,4417,2275,69,,,,,,
J021,242856,UT,04:29:53 18-Jul-2024,Argos,B,41.9633,-161.2778,3903,8240,1848,66,,,,,,
J021,242856,UT,05:22:40 18-Jul-2024,Argos,B,41.9598,-161.2894,3690,8257,1648,70,,,,,,
J021,242856,UT,05:48:23 18-Jul-2024,Argos,B,41.9576,-161.2807,3669,8670,1552,71,,,,,,
