DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
J021,242856,UT,DS,1,0,0,,,05:57:08 30-May-2024,NP,B,38.3562,-125.9503,38.3562,-125.9503,6,,401677639,-136
J021,242856,UT,DS,2,0,0,45,45,06:26:24 30-May-2024,MC,B,38.3514,-125.9566,38.3514,-125.9566,6,,401677660,-115
J021,242856,UT,DS,3,0,0,45,45,09:24:54 30-May-2024,O3,A,38.4968,-126.1964,38.4968,-126.1964,8,,401677627,-129
J021,242856,UT,DS,1,0,0,,,11:42:48 30-May-2024,SR,B,38.5970,-126.2705,38.5970,-126.2705,8,,401677606,-137
J021,242856,UT,DS,1,0,0,,,12:31:00 30-May-2024,CS,B,38.5536,-126.2440,38.5536,-126.2440,8,,401677624,-138
J021,242856,UT,DS,2,0,0,45,45,13:23:44 30-May-2024,SR,B,38.6278,-126.3120,38.6278,-126.3120,8,,401677621,-125
J021,242856,UT,DS,2,0,1,45,45,19:44:44 30-May-2024,NN,B,38.6759,-126.6758,38.6759,-126.6758,8,,401677636,-132
J021,242856,UT,DS,1,0,0,,,05:20:18 31-May-2024,NN,B,38.6219,-126.5270,38.6219,-126.5270,8,,401677632,-132
J021,242856,UT,DS,1,0,0,,,12:44:26 31-May-2024,SR,B,38.9133,-126.9435,38.9133,-126.9435,8,,401677581,-131
J021,242856,UT,DS,1,0,1,,,19:55:20 31-May-2024,NP,B,38.7210,-126.7034,38.7210,-126.7034,8,,401677611,-137
J021,242856,UT,DS,1,0,0,,,08:24:29 02-Jun-2024,NN,,,,,,,,401650000,-132
J021,242856,UT,DS,1,0,0,,,19:12:14 02-Jun-2024,O3,,,,,,,,401650000,-133
J021,242856,UT,DS,1,0,0,,,13:13:17 03-Jun-2024,CS,,,,,,,,401650000,-132
J021,242856,UT,DS,1,0,0,,,17:45:09 04-Jun-2024,MB,,,,,,,,401650000,-132
J021,242856,UT,DS,1,0,0,,,02:44:10 05-Jun-2024,NK,,,,,,,,401650000,-132
J021,242856,UT,DS,3,0,0,45,45,02:44:54 05-Jun-2024,A1,A,39.8651,-130.5155,39.8651,-130.5155,,,401677607,-127
J021,242856,UT,DS,3,0,0,45,45,03:09:03 05-Jun-2024,NP,A,39.8726,-130.5340,39.8726,-130.5340,6,,401677632,-137
J021,242856,UT,DS,5,0,0,45,45,03:55:18 05-Jun-2024,SR,1,39.9068,-130.5998,39.9068,-130.5998,58,,401677635,-125
J021,242856,UT,DS,5,0,0,45,45,04:16:49 05-Jun-2024,NK,0,39.8942,-130.5667,39.8942,-130.5667,56,,401677631,-120
J021,242856,UT,DS,4,0,0,45,45,04:17:12 05-Jun-2024,A1,0,39.8983,-130.5687,39.8983,-130.5687,56,,401677631,-129
J021,242856,UT,DS,3,0,0,45,45,05:59:09 05-Jun-2024,NN,A,39.9169,-130.6590,39.9169,-130.6590,8,,401677631,-125
J021,242856,UT,DS,1,0,0,,,05:59:09 05-Jun-2024,MC,B,39.9283,-130.6538,39.9283,-130.6538,,,401677629,-121
J021,242856,UT,DS,4,0,0,45,45,08:12:11 05-Jun-2024,O3,0,39.9450,-130.6681,39.9450,-130.6681,58,,401677627,-128
J021,242856,UT,DS,1,0,0,,,13:33:04 05-Jun-2024,SR,B,40.0280,-130.8651,40.0280,-130.8651,8,,401677610,-127
J021,242856,UT,DS,3,0,1,45,45,14:51:06 05-Jun-2024,A1,A,40.0076,-130.8286,,,8,,401677637,-130
J021,242856,UT,DS,3,0,0,45,45,16:36:24 05-Jun-2024,NK,A,39.9897,-130.9360,39.9897,-130.9360,8,,401677620,-117
J021,242856,UT,DS,1,0,1,,,17:27:41 05-Jun-2024,MB,B,39.9914,-130.9651,39.9914,-130.9651,8,,401677618,-132
J021,242856,UT,DS,1,0,0,,,18:16:10 05-Jun-2024,MC,B,39.9969,-130.9891,39.9969,-130.9891,8,,401677622,-129
J021,242856,UT,DS,1,0,0,,,18:16:55 05-Jun-2024,NK,B,39.9940,-130.9722,39.9940,-130.9722,6,,401677621,-132
J021,242856,UT,DS,2,0,0,45,45,19:05:25 05-Jun-2024,MB,B,40.0045,-131.0193,40.0045,-131.0193,8,,401677630,-127
J021,242856,UT,DS,3,0,0,45,45,20:00:37 05-Jun-2024,NN,A,40.0320,-131.0484,40.0320,-131.0484,8,,401677632,-123
J021,242856,UT,DS,2,0,0,45,45,20:01:22 05-Jun-2024,MC,B,40.0190,-131.0708,40.0190,-131.0708,8,,401677628,-127
J021,242856,UT,DS,4,0,0,45,45,02:17:26 06-Jun-2024,CS,2,40.0680,-131.2360,40.0680,-131.2360,56,,401677630,-122
J021,242856,UT,DS,2,0,0,90,90,02:17:03 06-Jun-2024,NK,B,40.0657,-131.2652,40.0657,-131.2652,8,,401677625,-135
J021,242856,UT,DS,2,0,1,90,90,02:17:48 06-Jun-2024,A1,B,40.0705,-131.2388,40.0705,-131.2388,6,,401677625,-134
J021,242856,UT,DS,2,0,0,45,45,03:57:15 06-Jun-2024,A1,B,40.0892,-131.3058,40.0892,-131.3058,8,,401677626,-129
J021,242856,UT,DS,2,0,0,45,45,03:57:38 06-Jun-2024,NK,B,40.0889,-131.3070,40.0889,-131.3070,8,,401677624,-125
J021,242856,UT,DS,1,0,0,,,14:25:58 06-Jun-2024,CS,B,40.1902,-131.7352,40.1902,-131.7352,8,,401677627,-120
J021,242856,UT,DS,1,0,0,,,14:25:58 06-Jun-2024,A1,B,40.1792,-131.6556,40.1792,-131.6556,,,401677639,-135
J021,242856,UT,DS,1,0,1,,,16:42:15 07-Jun-2024,NP,,,,,,,,401650000,-135
J021,242856,UT,DS,1,0,0,,,04:04:17 08-Jun-2024,SR,,,,,,,,401650000,-132
J021,242856,UT,DS,1,0,0,,,10:00:39 09-Jun-2024,O3,,,,,,,,401650000,-136
J021,242856,UT,DS,1,0,0,,,13:41:50 11-Jun-2024,SR,,,,,,,,401650000,-118
J021,242856,UT,DS,1,0,0,,,23:50:03 11-Jun-2024,CS,,,,,,,,401650000,-134
J021,242856,UT,DS,1,0,0,,,01:31:01 12-Jun-2024,CS,,,,,,,,401650000,-114
J021,242856,UT,DS,2,0,0,45,45,01:54:44 12-Jun-2024,SR,B,41.2874,-135.8517,41.2874,-135.8517,,,401677613,-131
J021,242856,UT,DS,1,0,0,,,03:04:21 12-Jun-2024,A1,B,41.3061,-135.8826,41.3061,-135.8826,8,,401677605,-137
J021,242856,UT,DS,1,0,0,,,03:26:51 12-Jun-2024,SR,B,41.3138,-135.8575,41.3138,-135.8575,6,,401677631,-138
J021,242856,UT,DS,2,0,0,45,45,05:12:44 12-Jun-2024,SR,B,41.3328,-135.9102,41.3328,-135.9102,8,,401677631,-137
J021,242856,UT,DS,2,0,0,45,45,06:13:12 12-Jun-2024,NN,B,41.3326,-135.9342,41.3326,-135.9342,8,,401677638,-125
J021,242856,UT,DS,3,0,0,45,45,07:53:47 12-Jun-2024,NN,A,41.3508,-135.9109,41.3508,-135.9109,8,,401677641,-125
J021,242856,UT,DS,3,0,0,45,45,09:27:42 12-Jun-2024,O3,A,41.3596,-135.9920,41.3596,-135.9920,8,,401677623,-128
J021,242856,UT,DS,4,0,0,45,45,13:14:24 12-Jun-2024,SR,0,41.3550,-136.1111,41.3550,-136.1111,58,,401677640,-126
J021,242856,UT,DS,2,0,0,45,45,13:35:18 12-Jun-2024,A1,B,41.3400,-136.1140,41.3400,-136.1140,6,,401677635,-133
J021,242856,UT,DS,2,0,0,45,45,13:35:18 12-Jun-2024,CS,B,41.3481,-136.1239,41.3481,-136.1239,6,,401677634,-126
J021,242856,UT,DS,3,0,0,45,45,14:52:07 12-Jun-2024,SR,A,41.3414,-136.1778,41.3414,-136.1778,8,,401677636,-126
J021,242856,UT,DS,3,0,0,45,45,15:21:02 12-Jun-2024,CS,A,41.3491,-136.2054,41.3491,-136.2054,6,,401677638,-132
J021,242856,UT,DS,1,0,0,,,16:31:59 12-Jun-2024,SR,B,41.3511,-136.2403,41.3511,-136.2403,8,,401677636,-132
J021,242856,UT,DS,5,0,0,45,45,19:11:57 12-Jun-2024,NP,0,41.3857,-136.3627,41.3857,-136.3627,58,,401677639,-123
J021,242856,UT,DS,1,0,0,,,19:12:43 12-Jun-2024,MC,,,,,,,,401650000,
J021,242856,UT,DS,2,0,0,45,45,20:08:49 12-Jun-2024,MB,B,41.3681,-136.3347,41.3681,-136.3347,8,,401677640,-131
J021,242856,UT,DS,1,0,0,,,20:10:42 12-Jun-2024,NN,B,41.3691,-136.3470,41.3691,-136.3470,6,,401677640,-137
J021,242856,UT,DS,21,6,0,,,21:25:10 12-Jun-2024,O3,3,41.3286,-136.3561,41.3286,-136.3561,58,,401677646,-116
J021,242856,UT,DS,3,0,0,45,45,21:54:08 12-Jun-2024,NN,A,41.3408,-136.3465,41.3408,-136.3465,6,,401677639,-128
J021,242856,UT,DS,1,0,0,,,20:05:02 16-Jun-2024,O3,,,,,,,,401650000,-134
J021,242856,UT,DS,1,0,0,,,07:25:08 17-Jun-2024,NP,,,,,,,,401650000,-132
J021,242856,UT,DS,1,0,0,,,05:27:46 18-Jun-2024,NP,,,,,,,,401650000,-128
J021,242856,UT,DS,1,0,0,,,05:27:46 18-Jun-2024,NK,,,,,,,,401650000,-137
J021,242856,UT,DS,1,0,0,,,08:09:51 18-Jun-2024,O3,,,,,,,,401650000,-123
J021,242856,UT,DS,1,0,1,,,20:09:33 18-Jun-2024,O3,,,,,,,,401650000,-133
J021,242856,UT,DS,2,0,0,90,90,01:44:37 19-Jun-2024,CS,B,42.1758,-139.9134,43.6189,-132.5003,,,401677630,-119
J021,242856,UT,DS,2,0,0,45,45,03:24:47 19-Jun-2024,CS,B,42.1973,-139.9262,42.1973,-139.9262,8,,401677609,-136
J021,242856,UT,DS,1,0,0,,,05:04:44 19-Jun-2024,NK,B,42.2045,-139.9290,42.2045,-139.9290,8,,401677617,-128
J021,242856,UT,DS,2,0,0,91,91,05:23:18 19-Jun-2024,NP,B,42.2544,-140.0441,42.2544,-140.0441,6,,401677631,-126
J021,242856,UT,DS,1,0,0,,,05:24:03 19-Jun-2024,MB,B,42.2540,-140.0444,42.2540,-140.0444,6,,401677652,-125
J021,242856,UT,DS,3,0,0,45,45,06:17:24 19-Jun-2024,MC,A,42.1999,-140.0700,42.1999,-140.0700,8,,401677631,-114
J021,242856,UT,DS,3,0,0,45,45,06:55:54 19-Jun-2024,NP,A,42.1874,-140.0634,42.1874,-140.0634,7,,401677642,-125
J021,242856,UT,DS,1,0,0,,,06:56:39 19-Jun-2024,MB,B,42.1874,-140.0634,42.1874,-140.0634,6,,401677640,-132
J021,242856,UT,DS,1,0,0,,,07:51:50 19-Jun-2024,MC,B,42.1729,-140.0675,42.1729,-140.0675,8,,401677646,-131
J021,242856,UT,DS,2,0,0,45,45,08:08:48 19-Jun-2024,NN,B,42.1655,-140.0923,42.1655,-140.0923,6,,401677665,-125
J021,242856,UT,DS,2,0,0,90,90,08:58:23 19-Jun-2024,O3,B,42.1747,-140.1423,42.1747,-140.1423,8,,401677639,-124
J021,242856,UT,DS,3,0,0,45,45,10:40:51 19-Jun-2024,O3,A,42.1253,-140.2689,42.1253,-140.2689,7,,401677668,-130
J021,242856,UT,DS,1,0,0,,,13:45:59 19-Jun-2024,CS,B,42.1344,-140.4154,42.1344,-140.4154,8,,401677615,-128
J021,242856,UT,DS,3,0,0,45,45,14:29:57 19-Jun-2024,SR,A,42.2339,-140.3769,42.2339,-140.3769,8,,401677622,-115
J021,242856,UT,DS,2,0,1,45,45,15:29:36 19-Jun-2024,A1,B,42.2421,-140.3949,42.2421,-140.3949,7,,401677636,-139
J021,242856,UT,DS,3,0,1,45,45,15:29:59 19-Jun-2024,CS,A,42.2335,-140.4065,42.2335,-140.4065,6,,401677639,-136
J021,242856,UT,DS,2,0,1,45,45,18:29:44 19-Jun-2024,MC,B,42.2410,-140.4122,42.2410,-140.4122,8,,401677631,-122
J021,242856,UT,DS,3,0,0,45,45,19:20:34 19-Jun-2024,MB,A,42.2274,-140.4703,42.2274,-140.4703,8,,401677629,-125
J021,242856,UT,DS,3,0,0,45,45,19:21:19 19-Jun-2024,NP,A,42.2439,-140.4595,42.2439,-140.4595,6,,401677626,-119
J021,242856,UT,DS,2,0,1,45,45,20:09:24 19-Jun-2024,MC,B,42.2353,-140.4881,42.2353,-140.4881,8,,401677624,-124
J021,242856,UT,DS,2,0,0,45,45,20:34:13 19-Jun-2024,NN,B,42.2086,-140.4890,42.2086,-140.4890,6,,401677628,-127
J021,242856,UT,DS,2,0,0,45,45,20:58:33 19-Jun-2024,NP,B,42.2318,-140.5109,42.2318,-140.5109,6,,401677622,-131
J021,242856,UT,DS,3,0,0,45,45,22:11:25 19-Jun-2024,NN,A,42.2392,-140.5623,42.2392,-140.5623,8,,401677626,-132
J021,242856,UT,DS,2,0,0,45,45,00:59:24 20-Jun-2024,CS,B,42.2349,-140.6454,42.2349,-140.6454,8,,401677640,-128
J021,242856,UT,DS,1,0,0,,,03:28:34 20-Jun-2024,NP,B,42.2334,-140.6178,42.2334,-140.6178,8,,401677623,-137
J021,242856,UT,DS,3,0,0,45,45,04:26:44 20-Jun-2024,A1,A,42.2453,-140.5656,42.2453,-140.5656,6,,401677642,-123
J021,242856,UT,DS,1,0,1,,,14:03:29 20-Jun-2024,SR,B,42.2913,-140.5024,42.2913,-140.5024,8,,401677639,-138
J021,242856,UT,DS,1,0,0,,,07:46:03 21-Jun-2024,NN,B,42.2810,-140.5241,42.2810,-140.5241,,,401677638,-117
J021,242856,UT,DS,1,0,0,,,18:52:35 21-Jun-2024,NP,B,42.3132,-140.4052,42.3132,-140.4052,8,,401677645,-124
J021,242856,UT,DS,1,0,0,,,05:21:03 22-Jun-2024,NK,B,42.3392,-140.3911,42.3392,-140.3911,8,,401677648,-127
J021,242856,UT,DS,1,0,0,,,04:31:59 23-Jun-2024,NP,B,42.5738,-140.9729,42.5738,-140.9729,,,401677721,-130
J021,242856,UT,DS,1,0,0,,,06:36:47 23-Jun-2024,MC,B,42.4316,-141.3636,42.4316,-141.3636,8,,401677606,-122
J021,242856,UT,DS,1,0,0,,,14:20:35 23-Jun-2024,CS,B,42.4606,-141.8015,42.4606,-141.8015,8,,401677575,-127
J021,242856,UT,DS,1,0,0,,,15:20:27 24-Jun-2024,CS,,,,,,,,401650000,-121
J021,242856,UT,DS,1,0,0,,,06:58:41 25-Jun-2024,NN,,,,,,,,401650000,-132
J021,242856,UT,DS,2,0,1,45,45,20:55:25 25-Jun-2024,NN,B,42.4792,-144.2592,42.4792,-144.2592,,,401677663,-118
J021,242856,UT,DS,1,0,0,,,01:52:26 26-Jun-2024,CS,B,42.4461,-144.5108,42.4461,-144.5108,8,,401677654,-122
J021,242856,UT,DS,2,0,0,45,45,02:48:56 26-Jun-2024,SR,B,42.4856,-144.8477,42.4856,-144.8477,8,,401677645,-125
J021,242856,UT,DS,2,0,0,91,91,05:05:48 26-Jun-2024,A1,B,42.4930,-145.1669,42.4930,-145.1669,8,,401677561,-129
J021,242856,UT,DS,3,0,0,45,45,05:31:22 26-Jun-2024,MC,A,42.4659,-144.9300,42.4659,-144.9300,6,,401677643,-113
J021,242856,UT,DS,3,0,0,45,45,05:31:22 26-Jun-2024,NP,A,42.4485,-144.9301,42.4485,-144.9301,,,401677642,-122
J021,242856,UT,DS,2,0,0,90,90,06:15:13 26-Jun-2024,MB,B,42.4562,-144.9344,42.4562,-144.9344,8,,401677641,-122
J021,242856,UT,DS,1,0,1,,,06:37:27 26-Jun-2024,NN,B,42.4430,-145.0196,42.4430,-145.0196,6,,401677643,-135
J021,242856,UT,DS,3,0,0,45,45,07:16:04 26-Jun-2024,NP,A,42.4286,-145.0811,42.4286,-145.0811,6,,401677656,-126
J021,242856,UT,DS,3,0,0,45,45,07:16:04 26-Jun-2024,MC,A,42.4722,-145.0023,42.4722,-145.0023,8,,401677633,-122
J021,242856,UT,DS,1,0,1,,,08:28:52 26-Jun-2024,NN,B,42.4804,-145.1289,42.4804,-145.1289,7,,401677645,-137
J021,242856,UT,DS,3,0,0,45,45,14:01:54 26-Jun-2024,CS,A,42.3997,-145.2782,42.3997,-145.2782,8,,401677650,-124
J021,242856,UT,DS,1,0,0,,,14:01:54 26-Jun-2024,SR,B,42.4089,-145.2540,42.4089,-145.2540,,,401677656,-138
J021,242856,UT,DS,2,0,0,45,45,15:46:56 26-Jun-2024,SR,B,42.4153,-145.3652,42.4153,-145.3652,8,,401677645,-122
J021,242856,UT,DS,2,0,0,45,45,15:46:56 26-Jun-2024,A1,B,42.4379,-145.3819,42.4379,-145.3819,,,401677656,-132
J021,242856,UT,DS,1,0,0,,,17:46:37 26-Jun-2024,MC,B,42.4386,-145.5253,42.4386,-145.5253,8,,401677665,-128
J021,242856,UT,DS,2,0,0,45,45,19:34:34 26-Jun-2024,NP,B,42.4136,-145.6152,42.4136,-145.6152,8,,401677617,-118
J021,242856,UT,DS,2,0,1,45,45,21:06:28 26-Jun-2024,MC,B,42.3778,-145.5185,42.3778,-145.5185,8,,401677633,-123
J021,242856,UT,DS,2,0,0,45,45,03:06:58 27-Jun-2024,A1,B,42.3770,-145.7626,42.3770,-145.7626,8,,401677640,-139
J021,242856,UT,DS,1,0,0,,,04:33:07 27-Jun-2024,CS,B,42.3672,-145.7862,42.3672,-145.7862,8,,401677630,-139
J021,242856,UT,DS,1,0,0,,,05:00:18 27-Jun-2024,NK,B,42.3669,-145.7773,42.3669,-145.7773,6,,401677634,-137
J021,242856,UT,DS,1,0,0,,,05:57:28 27-Jun-2024,MB,B,42.3629,-145.8668,42.3629,-145.8668,8,,401677640,-127
J021,242856,UT,DS,3,0,0,45,45,07:02:32 27-Jun-2024,NP,A,42.3450,-145.9329,42.3450,-145.9329,8,,401677645,-119
J021,242856,UT,DS,1,0,0,,,08:03:46 27-Jun-2024,NN,B,42.3371,-145.9898,42.3371,-145.9898,8,,401677636,-137
J021,242856,UT,DS,2,0,0,45,45,09:35:31 27-Jun-2024,O3,B,42.3514,-145.9626,42.3514,-145.9626,8,,401677631,-121
J021,242856,UT,DS,1,0,0,,,18:51:26 27-Jun-2024,NK,B,42.2926,-146.4525,42.2926,-146.4525,8,,401677654,-137
J021,242856,UT,DS,1,0,0,,,21:06:03 27-Jun-2024,NP,B,42.3050,-146.3723,42.3050,-146.3723,8,,401677648,-130
J021,242856,UT,DS,1,0,0,,,02:09:44 28-Jun-2024,CS,B,42.2540,-146.6689,42.2540,-146.6689,8,,401677635,-138
J021,242856,UT,DS,1,0,0,,,07:42:21 29-Jun-2024,NN,,,,,,,,401650000,-125
J021,242856,UT,DS,1,0,0,,,18:27:15 29-Jun-2024,MC,,,,,,,,401650000,-129
J021,242856,UT,DS,1,0,0,,,05:54:39 30-Jun-2024,MC,,,,,,,,401650000,-130
J021,242856,UT,DS,1,0,0,,,05:10:08 01-Jul-2024,SR,,,,,,,,401650000,-131
J021,242856,UT,DS,1,0,0,,,14:50:56 01-Jul-2024,SR,,,,,,,,401650000,-121
J021,242856,UT,DS,1,0,1,,,18:42:47 01-Jul-2024,NK,,,,,,,,401650000,-130
