DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
160379,160379,0.500000,UT,00:00:00 15-Feb-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,07:05:00 15-Feb-2017,,,,-0.250000,3.500000,PDT,143.750000,3.500000,PDT
160379,160379,0.500000,UT,12:35:00 15-Feb-2017,,,,-0.250000,3.500000,PDT,199.750000,3.500000,PDT
160379,160379,0.500000,UT,13:35:00 15-Feb-2017,,,,-0.250000,3.500000,PDT,199.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 16-Feb-2017,,,,100.000000,100.500000,MixLayer,100.000000,100.500000,MixLayer
160379,160379,0.500000,UT,00:00:00 17-Feb-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 18-Feb-2017,,,,0.000000,0.000000,Fast-GPS,49.500000,50.000000,MixLayer
160379,160379,0.500000,UT,13:55:00 18-Feb-2017,,,,-0.250000,3.500000,PDT,199.750000,3.500000,PDT
160379,160379,0.500000,UT,17:55:00 18-Feb-2017,,,,-0.250000,3.500000,PDT,199.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 19-Feb-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,07:45:00 19-Feb-2017,,,,-0.250000,3.500000,PDT,199.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 20-Feb-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,16:55:00 20-Feb-2017,,,,-0.250000,3.500000,PDT,247.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 21-Feb-2017,,,,0.000000,0.000000,Fast-GPS,118.500000,119.000000,MixLayer
160379,160379,0.500000,UT,00:00:00 22-Feb-2017,,,,80.000000,80.500000,MixLayer,80.000000,80.500000,MixLayer
160379,160379,0.500000,UT,03:45:00 22-Feb-2017,,,,-0.250000,3.500000,PDT,247.750000,3.500000,PDT
160379,160379,0.500000,UT,15:55:00 22-Feb-2017,,,,-0.250000,3.500000,PDT,247.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 23-Feb-2017,,,,113.000000,113.500000,MixLayer,113.000000,113.500000,MixLayer
160379,160379,0.500000,UT,01:25:00 23-Feb-2017,,,,-0.250000,3.500000,PDT,247.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 24-Feb-2017,,,,94.000000,94.500000,MixLayer,94.000000,94.500000,MixLayer
160379,160379,0.500000,UT,18:15:00 24-Feb-2017,,,,-0.250000,3.500000,PDT,239.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 25-Feb-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 26-Feb-2017,,,,100.500000,101.000000,MixLayer,100.500000,101.000000,MixLayer
160379,160379,0.500000,UT,09:35:00 27-Feb-2017,,,,-0.250000,3.500000,PDT,231.750000,3.500000,PDT
160379,160379,0.500000,UT,19:45:00 27-Feb-2017,,,,-0.250000,3.500000,PDT,231.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 28-Feb-2017,,,,0.000000,0.000000,Fast-GPS,120.000000,120.500000,MixLayer
160379,160379,0.500000,UT,09:45:00 28-Feb-2017,,,,-0.250000,3.500000,PDT,231.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 01-Mar-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 02-Mar-2017,,,,0.000000,0.000000,Fast-GPS,146.500000,146.000000,MixLayer
160379,160379,0.500000,UT,02:35:00 02-Mar-2017,,,,-0.250000,3.500000,PDT,239.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 03-Mar-2017,,,,0.000000,0.000000,Fast-GPS,53.500000,53.000000,MixLayer
160379,160379,0.500000,UT,00:00:00 05-Mar-2017,,,,120.500000,121.000000,MixLayer,120.500000,121.000000,MixLayer
160379,160379,0.500000,UT,09:15:00 05-Mar-2017,,,,-0.250000,3.500000,PDT,295.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 06-Mar-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,22:45:00 06-Mar-2017,,,,-0.250000,3.500000,PDT,367.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 08-Mar-2017,,,,0.000000,0.000000,Fast-GPS,121.500000,122.000000,MixLayer
160379,160379,0.500000,UT,14:15:00 08-Mar-2017,,,,-0.250000,3.500000,PDT,367.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 10-Mar-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 11-Mar-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 12-Mar-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,16:55:00 12-Mar-2017,,,,-0.250000,3.500000,PDT,487.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 13-Mar-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 14-Mar-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 15-Mar-2017,,,,0.000000,0.000000,Fast-GPS,159.500000,159.000000,MixLayer
160379,160379,0.500000,UT,00:00:00 16-Mar-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,02:05:00 16-Mar-2017,,,,-0.250000,3.500000,PDT,439.750000,3.500000,PDT
160379,160379,0.500000,UT,10:45:00 16-Mar-2017,,,,-0.250000,3.500000,PDT,423.750000,3.500000,PDT
160379,160379,0.500000,UT,11:15:00 16-Mar-2017,,,,-0.250000,3.500000,PDT,423.750000,3.500000,PDT
160379,160379,0.500000,UT,16:35:00 16-Mar-2017,,,,-0.250000,3.500000,PDT,423.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 17-Mar-2017,,,,0.000000,0.000000,Status,142.500000,142.000000,MixLayer
160379,160379,0.500000,UT,03:05:00 17-Mar-2017,,,,-0.250000,3.500000,PDT,423.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 18-Mar-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,10:45:00 18-Mar-2017,,,,-0.250000,3.500000,PDT,463.750000,3.500000,PDT
160379,160379,0.500000,UT,11:55:00 18-Mar-2017,,,,-0.250000,3.500000,PDT,463.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 19-Mar-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 20-Mar-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 21-Mar-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,14:45:00 22-Mar-2017,,,,-0.250000,3.500000,PDT,295.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 23-Mar-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 25-Mar-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 26-Mar-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 27-Mar-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,21:15:00 27-Mar-2017,,,,-0.250000,3.500000,PDT,511.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 28-Mar-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,05:05:00 28-Mar-2017,,,,-0.250000,3.500000,PDT,279.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 29-Mar-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 30-Mar-2017,,,,0.000000,0.000000,Status,127.500000,127.000000,MixLayer
160379,160379,0.500000,UT,05:05:00 30-Mar-2017,,,,-0.250000,3.500000,PDT,279.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 31-Mar-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,16:05:00 31-Mar-2017,,,,-0.250000,3.500000,PDT,255.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 01-Apr-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,15:05:00 01-Apr-2017,,,,-0.250000,3.500000,PDT,359.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 02-Apr-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 03-Apr-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 04-Apr-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 06-Apr-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 07-Apr-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,16:05:00 07-Apr-2017,,,,-0.250000,3.500000,PDT,735.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 09-Apr-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 10-Apr-2017,,,,104.500000,104.000000,MixLayer,104.500000,104.000000,MixLayer
160379,160379,0.500000,UT,00:00:00 11-Apr-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,07:45:00 12-Apr-2017,,,,-0.250000,3.500000,PDT,271.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 13-Apr-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:55:00 13-Apr-2017,,,,-0.250000,3.500000,PDT,271.750000,3.500000,PDT
160379,160379,0.500000,UT,15:25:00 13-Apr-2017,,,,-0.250000,3.500000,PDT,255.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 14-Apr-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 15-Apr-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 16-Apr-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 18-Apr-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,11:15:00 19-Apr-2017,,,,-0.250000,3.500000,PDT,447.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 20-Apr-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 21-Apr-2017,,,,123.000000,122.500000,MixLayer,123.000000,122.500000,MixLayer
160379,160379,0.500000,UT,00:00:00 25-Apr-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 26-Apr-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 28-Apr-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 30-Apr-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 02-May-2017,,,,0.000000,0.000000,Status,131.500000,131.000000,MixLayer
160379,160379,0.500000,UT,00:00:00 03-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 04-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 07-May-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 08-May-2017,,,,0.000000,0.000000,Fast-GPS,116.000000,114.500000,MixLayer
160379,160379,0.500000,UT,14:05:00 08-May-2017,,,,-0.250000,3.500000,PDT,287.750000,3.500000,PDT
160379,160379,0.500000,UT,04:15:00 10-May-2017,,,,-0.250000,3.500000,PDT,287.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 11-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 12-May-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 14-May-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 15-May-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 17-May-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 18-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,16:25:00 26-May-2017,,,,-0.250000,3.500000,PDT,423.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 27-May-2017,,,,117.000000,115.500000,MixLayer,117.000000,115.500000,MixLayer
160379,160379,0.500000,UT,00:00:00 30-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 31-May-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 01-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,15:05:00 01-Jun-2017,,,,-0.250000,3.500000,PDT,391.750000,3.500000,PDT
160379,160379,0.500000,UT,15:25:00 01-Jun-2017,,,,-0.250000,3.500000,PDT,391.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 02-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 03-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 04-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 05-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 06-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 07-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,11:35:00 07-Jun-2017,,,,-0.250000,3.500000,PDT,247.750000,3.500000,PDT
160379,160379,0.500000,UT,13:35:00 07-Jun-2017,,,,-0.250000,3.500000,PDT,247.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 08-Jun-2017,,,,0.000000,0.000000,Fast-GPS,195.000000,193.500000,MixLayer
160379,160379,0.500000,UT,00:00:00 09-Jun-2017,,,,0.000000,0.000000,Fast-GPS,155.500000,154.000000,MixLayer
160379,160379,0.500000,UT,05:25:00 09-Jun-2017,,,,-0.250000,3.500000,PDT,383.750000,3.500000,PDT
160379,160379,0.500000,UT,08:05:00 09-Jun-2017,,,,-0.250000,3.500000,PDT,383.750000,3.500000,PDT
160379,160379,0.500000,UT,15:55:00 09-Jun-2017,,,,-0.250000,3.500000,PDT,383.750000,3.500000,PDT
160379,160379,0.500000,UT,02:15:00 10-Jun-2017,,,,-0.250000,3.500000,PDT,383.750000,3.500000,PDT
160379,160379,0.500000,UT,21:45:00 10-Jun-2017,,,,-0.250000,3.500000,PDT,383.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 11-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 14-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 15-Jun-2017,,,,98.000000,96.500000,MixLayer,98.000000,96.500000,MixLayer
160379,160379,0.500000,UT,00:00:00 16-Jun-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,21:25:00 16-Jun-2017,,,,-0.250000,3.500000,PDT,231.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 17-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 19-Jun-2017,,,,0.000000,0.000000,Status,98.000000,95.500000,MixLayer
160379,160379,0.500000,UT,03:25:00 19-Jun-2017,,,,-0.250000,3.500000,PDT,231.750000,3.500000,PDT
160379,160379,0.500000,UT,04:15:00 19-Jun-2017,,,,-0.250000,3.500000,PDT,231.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 21-Jun-2017,,,,0.000000,0.000000,Status,86.500000,85.000000,MixLayer
160379,160379,0.500000,UT,00:00:00 24-Jun-2017,,,,0.000000,0.000000,Fast-GPS,123.000000,120.500000,MixLayer
160379,160379,0.500000,UT,00:00:00 25-Jun-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 27-Jun-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 18-Jul-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 17-Aug-2017,,,,60.000000,57.500000,MixLayer,60.000000,57.500000,MixLayer
160379,160379,0.500000,UT,00:00:00 19-Aug-2017,,,,91.000000,88.500000,MixLayer,91.000000,88.500000,MixLayer
160379,160379,0.500000,UT,16:45:00 19-Aug-2017,,,,-0.250000,3.500000,PDT,175.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 22-Aug-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 27-Aug-2017,,,,33.000000,30.500000,MixLayer,33.000000,30.500000,MixLayer
160379,160379,0.500000,UT,00:00:00 03-Sep-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 04-Sep-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 11-Sep-2017,,,,35.500000,34.000000,MixLayer,35.500000,34.000000,MixLayer
160379,160379,0.500000,UT,02:25:00 15-Sep-2017,,,,-0.250000,3.500000,PDT,87.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 01-Oct-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 04-Oct-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 05-Oct-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,20:35:00 07-Oct-2017,,,,-0.250000,3.500000,PDT,191.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 12-Oct-2017,,,,38.000000,36.500000,MixLayer,38.000000,36.500000,MixLayer
160379,160379,0.500000,UT,00:00:00 17-Oct-2017,,,,0.000000,0.000000,Fast-GPS,64.500000,62.000000,MixLayer
160379,160379,0.500000,UT,00:00:00 18-Oct-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 19-Oct-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,08:55:00 20-Oct-2017,,,,-0.250000,3.500000,PDT,183.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 23-Oct-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 28-Oct-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,00:00:00 02-Nov-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 03-Nov-2017,,,,48.000000,45.500000,MixLayer,48.000000,45.500000,MixLayer
160379,160379,0.500000,UT,00:35:00 03-Nov-2017,,,,-0.250000,3.500000,PDT,183.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 04-Nov-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,00:00:00 09-Nov-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,16:35:00 13-Nov-2017,,,,-0.250000,3.500000,PDT,95.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 14-Nov-2017,,,,0.000000,0.000000,Fast-GPS,,,
160379,160379,0.500000,UT,14:25:00 14-Nov-2017,,,,-0.250000,3.500000,PDT,95.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 18-Nov-2017,,,,0.000000,0.000000,Status,,,
160379,160379,0.500000,UT,16:25:00 21-Nov-2017,,,,-0.250000,3.500000,PDT,111.750000,3.500000,PDT
160379,160379,0.500000,UT,00:00:00 22-Nov-2017,,,,86.500000,84.000000,MixLayer,86.500000,84.000000,MixLayer
